TRANSACTION_DATE,TRANSACTION_TIME,TRANSACTION_ID,QUANTITY,PRODUCT,PRICE,CATEGORY
"Monday, December 4, 2017",14:27:38,221694,1,Muffin,1.25,Pastry
"Tuesday, January 16, 2018",14:51:20,304227,1,Muffin,1.25,Pastry
"Friday, August 18, 2017",14:37:26,7887,1,Muffin,1.25,Pastry
"Thursday, August 31, 2017",14:01:15,43725,1,Muffin,1.25,Pastry
"Sunday, September 17, 2017",14:25:13,79266,1,Muffin,1.25,Pastry
"Wednesday, September 20, 2017",10:51:32,85239,2,Muffin,1.25,Pastry
"Saturday, September 30, 2017",15:38:44,104280,1,Muffin,1.25,Pastry
"Monday, October 9, 2017",11:32:33,122892,1,Muffin,1.25,Pastry
"Tuesday, November 14, 2017",10:19:45,180807,1,Muffin,1.25,Pastry
"Sunday, November 12, 2017",12:29:52,176979,1,Muffin,1.25,Pastry
"Wednesday, January 17, 2018",13:19:35,305613,1,Muffin,1.25,Pastry
"Tuesday, January 23, 2018",16:26:08,317889,1,Muffin,1.25,Pastry
"Friday, August 25, 2017",12:48:45,28281,1,Muffin,1.25,Pastry
"Thursday, August 24, 2017",11:33:55,25410,1,Muffin,1.25,Pastry
"Saturday, September 16, 2017",15:42:39,77814,1,Muffin,1.25,Pastry
"Wednesday, September 13, 2017",13:44:51,72765,1,Muffin,1.25,Pastry
"Sunday, October 8, 2017",13:32:59,121209,1,Muffin,1.25,Pastry
"Saturday, October 28, 2017",8:19:48,148500,1,Muffin,1.25,Pastry
"Friday, December 29, 2017",14:49:03,268785,1,Muffin,1.25,Pastry
"Sunday, January 14, 2018",9:08:34,298320,1,Muffin,1.25,Pastry
"Wednesday, September 27, 2017",11:29:24,98670,1,Danish Pastry,1.75,Pastry
"Friday, December 29, 2017",16:19:16,269115,1,Danish Pastry,1.75,Pastry
"Monday, November 13, 2017",16:18:16,179982,1,Danish Pastry,1.75,Pastry
"Friday, December 29, 2017",15:25:53,268818,1,Danish Pastry,1.75,Pastry
"Friday, January 12, 2018",13:01:09,295680,1,Danish Pastry,1.75,Pastry
"Wednesday, September 27, 2017",11:00:41,98571,1,Danish Pastry,1.75,Pastry
"Wednesday, October 25, 2017",15:28:34,145365,1,Chocolate Donut,1,Pastry
"Tuesday, November 7, 2017",11:19:06,166518,1,Chocolate Donut,1,Pastry
"Wednesday, November 8, 2017",9:55:12,168960,1,Chocolate Donut,1,Pastry
"Thursday, November 2, 2017",9:34:13,157509,1,Chocolate Donut,1,Pastry
"Tuesday, October 24, 2017",13:19:07,142626,1,Chocolate Donut,1,Pastry
"Saturday, October 28, 2017",14:15:37,149622,1,Chocolate Donut,1,Pastry
"Tuesday, November 7, 2017",14:35:44,167904,1,Chocolate Donut,1,Pastry
"Wednesday, December 20, 2017",18:51:22,252879,1,Chocolate Donut,1,Pastry
"Thursday, December 28, 2017",14:04:18,267102,1,Chocolate Donut,1,Pastry
"Sunday, December 24, 2017",11:52:36,258192,1,Cinammon Rolls,2.75,Pastry
"Wednesday, January 3, 2018",12:39:59,278256,1,Cinammon Rolls,2.75,Pastry
"Friday, September 15, 2017",16:02:02,76329,1,Cinammon Rolls,2.75,Pastry
"Tuesday, October 31, 2017",9:42:13,153450,1,Cinammon Rolls,2.75,Pastry
"Monday, December 18, 2017",11:26:52,246774,1,Cinammon Rolls,2.75,Pastry
"Saturday, January 20, 2018",14:33:58,311025,1,Cinammon Rolls,2.75,Pastry
"Wednesday, December 6, 2017",11:44:34,226017,1,Cinammon Rolls,2.75,Pastry
"Thursday, December 14, 2017",16:01:51,241230,1,Cinammon Rolls,2.75,Pastry
"Monday, January 8, 2018",10:18:56,286176,1,Cinammon Rolls,2.75,Pastry
"Saturday, January 20, 2018",13:35:05,310827,1,Cinammon Rolls,2.75,Pastry
"Wednesday, November 1, 2017",13:26:19,156750,1,Cinammon Rolls,2.75,Pastry
"Wednesday, November 8, 2017",13:20:11,170280,1,Cinammon Rolls,2.75,Pastry
"Tuesday, December 12, 2017",15:40:17,237567,1,Cinammon Rolls,2.75,Pastry
"Wednesday, December 13, 2017",15:05:52,239811,1,Cinammon Rolls,2.75,Pastry
"Monday, January 1, 2018",15:36:43,274494,1,Cinammon Rolls,2.75,Pastry
"Wednesday, December 20, 2017",15:34:38,252780,1,Cinammon Rolls,2.75,Pastry
"Tuesday, January 2, 2018",13:05:53,276309,1,Cinammon Rolls,2.75,Pastry
"Monday, December 11, 2017",14:54:01,235092,1,Cinammon Rolls,2.75,Pastry
"Friday, December 22, 2017",14:52:50,256344,1,Cinammon Rolls,2.75,Pastry
"Wednesday, January 3, 2018",11:47:39,277926,1,Cinammon Rolls,2.75,Pastry
"Wednesday, December 27, 2017",13:58:29,265089,1,Cinammon Rolls,2.75,Pastry
"Wednesday, December 6, 2017",12:59:02,226446,1,Cinammon Rolls,2.75,Pastry
"Monday, December 4, 2017",11:43:33,220803,1,Cinammon Rolls,2.75,Pastry
"Tuesday, December 19, 2017",10:01:10,248325,1,Cinammon Rolls,2.75,Pastry
"Sunday, January 21, 2018",13:52:26,312939,1,Cinammon Rolls,2.75,Pastry
"Saturday, October 28, 2017",10:43:23,148896,1,Cinammon Rolls,2.75,Pastry
"Friday, December 22, 2017",13:28:11,255915,1,Cinammon Rolls,2.75,Pastry
"Monday, December 18, 2017",9:50:34,246213,1,Cinammon Rolls,2.75,Pastry
"Wednesday, August 16, 2017",11:57:06,1353,1,Eclair,1.75,Pastry
"Tuesday, September 12, 2017",9:57:45,68607,1,Eclair,1.75,Pastry
"Monday, October 30, 2017",9:43:00,151668,1,Eclair,1.75,Pastry
"Wednesday, August 16, 2017",10:55:22,825,1,Eclair,1.75,Pastry
"Saturday, August 19, 2017",11:58:42,9768,1,Eclair,1.75,Pastry
"Tuesday, August 22, 2017",11:50:54,19305,1,Eclair,1.75,Pastry
"Friday, November 10, 2017",11:05:16,172953,1,Eclair,1.75,Pastry
"Wednesday, November 22, 2017",13:30:54,200046,1,Eclair,1.75,Pastry
"Tuesday, January 16, 2018",15:34:46,304260,1,Eclair,1.75,Pastry
"Thursday, August 24, 2017",13:00:03,25806,1,Eclair,1.75,Pastry
"Tuesday, October 17, 2017",13:20:38,134178,1,Eclair,1.75,Pastry
"Tuesday, November 7, 2017",12:45:42,167343,1,Eclair,1.75,Pastry
"Friday, November 17, 2017",9:09:26,186879,1,Eclair,1.75,Pastry
"Friday, January 5, 2018",9:09:04,280797,1,Eclair,1.75,Pastry
"Friday, August 25, 2017",14:51:53,28875,1,Eclair,1.75,Pastry
"Monday, August 21, 2017",16:56:18,17094,1,Eclair,1.75,Pastry
"Monday, September 4, 2017",15:00:45,53097,1,Eclair,1.75,Pastry
"Tuesday, September 19, 2017",8:30:02,82038,1,Eclair,1.75,Pastry
"Wednesday, September 27, 2017",15:27:11,99693,1,Eclair,1.75,Pastry
"Sunday, October 15, 2017",14:13:26,130647,1,Eclair,1.75,Pastry
"Tuesday, August 22, 2017",13:12:16,19998,1,Eclair,1.75,Pastry
"Friday, September 1, 2017",12:13:28,45276,1,Eclair,1.75,Pastry
"Tuesday, September 12, 2017",10:30:16,68904,1,Eclair,1.75,Pastry
"Friday, September 29, 2017",11:08:11,101772,1,Eclair,1.75,Pastry
"Friday, November 3, 2017",13:32:31,159753,1,Eclair,1.75,Pastry
"Sunday, November 26, 2017",10:00:12,206283,1,Eclair,1.75,Pastry
"Tuesday, December 12, 2017",9:46:10,235917,1,Eclair,1.75,Pastry
"Sunday, January 21, 2018",11:48:41,312576,1,Eclair,1.75,Pastry
"Friday, August 18, 2017",17:46:13,8349,1,Eclair,1.75,Pastry
"Monday, August 28, 2017",13:46:24,35409,1,Eclair,1.75,Pastry
"Friday, September 8, 2017",13:17:32,61644,1,Eclair,1.75,Pastry
"Wednesday, September 6, 2017",10:53:49,57189,1,Eclair,1.75,Pastry
"Friday, September 29, 2017",16:07:26,102531,1,Eclair,1.75,Pastry
"Tuesday, October 24, 2017",14:24:24,143088,1,Eclair,1.75,Pastry
"Monday, November 20, 2017",11:48:12,193149,1,Eclair,1.75,Pastry
"Monday, November 27, 2017",12:56:46,208956,1,Eclair,1.75,Pastry
"Monday, August 21, 2017",12:45:42,16071,1,Eclair,1.75,Pastry
"Tuesday, August 29, 2017",11:47:45,37719,1,Eclair,1.75,Pastry
"Tuesday, September 5, 2017",16:05:54,56859,1,Eclair,1.75,Pastry
"Tuesday, September 12, 2017",13:45:25,70422,1,Eclair,1.75,Pastry
"Tuesday, October 17, 2017",13:07:12,134079,1,Eclair,1.75,Pastry
"Tuesday, November 7, 2017",12:18:55,167079,1,Eclair,1.75,Pastry
"Wednesday, January 17, 2018",12:00:43,305382,1,Eclair,1.75,Pastry
"Thursday, August 24, 2017",17:18:06,26829,1,Eclair,1.75,Pastry
"Thursday, August 24, 2017",14:54:34,26466,1,Eclair,1.75,Pastry
"Wednesday, September 6, 2017",15:08:12,59004,1,Eclair,1.75,Pastry
"Tuesday, September 12, 2017",13:20:06,70191,1,Eclair,1.75,Pastry
"Tuesday, November 14, 2017",14:23:52,182919,1,Eclair,1.75,Pastry
"Monday, November 27, 2017",12:16:00,208560,1,Eclair,1.75,Pastry
"Saturday, August 26, 2017",12:33:07,30195,1,Brownie,2.25,Pastry
"Sunday, August 27, 2017",15:14:10,32835,1,Brownie,2.25,Pastry
"Tuesday, August 22, 2017",10:29:41,18381,1,Brownie,2.25,Pastry
"Tuesday, August 22, 2017",16:12:04,21120,1,Brownie,2.25,Pastry
"Monday, September 4, 2017",12:16:27,52404,1,Brownie,2.25,Pastry
"Tuesday, November 21, 2017",12:05:08,195822,1,Brownie,2.25,Pastry
"Saturday, December 9, 2017",14:33:24,231462,1,Brownie,2.25,Pastry
"Monday, January 1, 2018",13:53:11,274098,1,Brownie,2.25,Pastry
"Sunday, August 20, 2017",16:06:19,13893,1,Brownie,2.25,Pastry
"Monday, August 28, 2017",11:41:37,34848,1,Brownie,2.25,Pastry
"Tuesday, August 22, 2017",12:31:46,19635,1,Brownie,2.25,Pastry
"Saturday, September 9, 2017",13:55:58,63261,1,Brownie,2.25,Pastry
"Wednesday, September 6, 2017",14:16:32,58641,1,Brownie,2.25,Pastry
"Tuesday, November 14, 2017",15:07:26,183084,1,Brownie,2.25,Pastry
"Saturday, November 25, 2017",13:14:53,205425,1,Brownie,2.25,Pastry
"Sunday, December 10, 2017",13:11:08,232815,1,Brownie,2.25,Pastry
"Tuesday, January 2, 2018",14:41:03,276837,1,Brownie,2.25,Pastry
"Wednesday, January 10, 2018",14:47:37,292941,1,Brownie,2.25,Pastry
"Sunday, August 20, 2017",13:19:57,12936,1,Brownie,2.25,Pastry
"Tuesday, August 29, 2017",15:00:37,38874,1,Brownie,2.25,Pastry
"Tuesday, August 22, 2017",15:17:20,20658,1,Brownie,2.25,Pastry
"Monday, September 25, 2017",13:48:24,94776,1,Brownie,2.25,Pastry
"Wednesday, September 13, 2017",10:08:03,71412,1,Brownie,2.25,Pastry
"Friday, August 25, 2017",10:50:47,27456,1,Brownie,2.25,Pastry
"Wednesday, August 30, 2017",12:02:45,40887,1,Brownie,2.25,Pastry
"Tuesday, August 22, 2017",15:43:51,20856,1,Brownie,2.25,Pastry
"Wednesday, November 15, 2017",11:17:42,184074,1,Brownie,2.25,Pastry
"Monday, December 11, 2017",15:24:56,235224,1,Brownie,2.25,Pastry
"Wednesday, December 27, 2017",10:21:21,263967,1,Brownie,2.25,Pastry
"Thursday, January 11, 2018",13:42:10,294327,1,Brownie,2.25,Pastry
"Monday, August 21, 2017",15:51:24,16962,1,Brownie,2.25,Pastry
"Monday, August 28, 2017",9:57:15,33957,1,Brownie,2.25,Pastry
"Tuesday, August 22, 2017",11:22:49,18975,1,Brownie,2.25,Pastry
"Saturday, September 2, 2017",12:39:27,47586,1,Brownie,2.25,Pastry
"Wednesday, October 4, 2017",13:04:56,112629,1,Brownie,2.25,Pastry
"Friday, November 24, 2017",15:03:18,204336,1,Brownie,2.25,Pastry
"Wednesday, January 10, 2018",14:53:08,292974,1,Brownie,2.25,Pastry
"Monday, August 21, 2017",16:14:01,17061,1,Brownie,2.25,Pastry
"Sunday, August 27, 2017",11:23:12,31845,1,Brownie,2.25,Pastry
"Wednesday, September 13, 2017",12:30:35,72468,1,Brownie,2.25,Pastry
"Tuesday, November 14, 2017",13:20:06,182523,1,Brownie,2.25,Pastry
"Thursday, November 23, 2017",15:48:36,202719,1,Brownie,2.25,Pastry
"Tuesday, December 5, 2017",15:27:52,224928,1,Brownie,2.25,Pastry
"Friday, August 25, 2017",11:11:42,27588,1,Brownie,2.25,Pastry
"Wednesday, August 30, 2017",13:52:27,41481,1,Brownie,2.25,Pastry
"Tuesday, August 22, 2017",9:18:53,17721,1,Brownie,2.25,Pastry
"Tuesday, November 7, 2017",16:00:20,168531,1,Brownie,2.25,Pastry
"Tuesday, December 12, 2017",10:47:23,236313,1,Brownie,2.25,Pastry
"Monday, January 1, 2018",13:37:15,273999,1,Brownie,2.25,Pastry
"Wednesday, January 10, 2018",14:54:02,293007,1,Brownie,2.25,Pastry
"Tuesday, August 29, 2017",11:38:14,37653,1,Brownie,2.25,Pastry
"Sunday, September 10, 2017",15:33:37,65670,1,Brownie,2.25,Pastry
"Thursday, October 5, 2017",12:02:06,114180,1,Brownie,2.25,Pastry
"Monday, October 2, 2017",14:46:22,108603,1,Brownie,2.25,Pastry
"Monday, October 9, 2017",11:15:31,122826,1,Brownie,2.25,Pastry
"Tuesday, November 7, 2017",9:46:51,165924,1,Brownie,2.25,Pastry
"Tuesday, November 14, 2017",11:00:56,181236,1,Brownie,2.25,Pastry
"Tuesday, December 5, 2017",11:21:38,223674,1,Brownie,2.25,Pastry
"Saturday, December 30, 2017",17:12:23,270864,1,Brownie,2.25,Pastry
"Sunday, January 7, 2018",12:18:08,284757,1,Brownie,2.25,Pastry
"Saturday, December 30, 2017",13:32:56,270237,1,Brownie,2.25,Pastry
"Tuesday, September 19, 2017",11:21:47,82995,1,Scone,1.75,Pastry
"Monday, October 9, 2017",10:24:11,122397,1,Scone,1.75,Pastry
"Thursday, November 2, 2017",12:11:45,158103,1,Scone,1.75,Pastry
"Friday, December 1, 2017",12:18:43,216414,1,Scone,1.75,Pastry
"Friday, December 8, 2017",13:00:22,229713,1,Scone,1.75,Pastry
"Monday, December 4, 2017",11:49:18,220902,1,Scone,1.75,Pastry
"Saturday, December 30, 2017",16:41:21,270765,1,Scone,1.75,Pastry
"Wednesday, January 3, 2018",11:28:39,277794,1,Scone,1.75,Pastry
"Thursday, January 11, 2018",11:13:13,293733,1,Scone,1.75,Pastry
"Tuesday, October 3, 2017",10:02:54,109560,1,Scone,1.75,Pastry
"Monday, October 9, 2017",11:36:31,122958,1,Scone,1.75,Pastry
"Friday, October 27, 2017",13:38:29,147972,1,Scone,1.75,Pastry
"Wednesday, November 1, 2017",11:36:55,156288,1,Scone,1.75,Pastry
"Wednesday, December 6, 2017",13:54:41,226743,1,Scone,1.75,Pastry
"Monday, December 11, 2017",14:20:18,234960,1,Scone,1.75,Pastry
"Tuesday, January 2, 2018",12:27:08,275979,1,Scone,1.75,Pastry
"Wednesday, December 27, 2017",15:01:14,265518,1,Scone,1.75,Pastry
"Tuesday, October 24, 2017",10:33:26,141504,1,Scone,1.75,Pastry
"Wednesday, November 15, 2017",16:19:23,185493,1,Scone,1.75,Pastry
"Wednesday, November 29, 2017",11:05:51,212784,1,Scone,1.75,Pastry
"Tuesday, December 19, 2017",9:15:26,248226,1,Scone,1.75,Pastry
"Monday, September 18, 2017",12:59:29,80916,1,Scone,1.75,Pastry
"Tuesday, September 19, 2017",14:05:50,84051,1,Scone,1.75,Pastry
"Tuesday, October 3, 2017",13:36:54,110715,1,Scone,1.75,Pastry
"Monday, November 6, 2017",12:03:53,164175,1,Scone,1.75,Pastry
"Friday, October 27, 2017",12:44:54,147675,1,Scone,1.75,Pastry
"Monday, January 1, 2018",8:12:49,272514,1,Scone,1.75,Pastry
"Tuesday, December 26, 2017",15:11:07,263307,1,Scone,1.75,Pastry
"Thursday, October 26, 2017",10:21:46,145860,1,Scone,1.75,Pastry
"Tuesday, November 7, 2017",10:28:31,166155,1,Scone,1.75,Pastry
"Tuesday, November 14, 2017",11:58:19,181962,1,Scone,1.75,Pastry
"Tuesday, November 21, 2017",12:07:39,195855,1,Scone,1.75,Pastry
"Monday, November 27, 2017",16:28:46,209847,1,Scone,1.75,Pastry
"Thursday, December 7, 2017",12:35:57,228228,1,Scone,1.75,Pastry
"Tuesday, December 19, 2017",10:12:22,248457,1,Scone,1.75,Pastry
"Tuesday, January 2, 2018",14:54:18,276870,1,Scone,1.75,Pastry
"Tuesday, December 26, 2017",17:16:37,263802,1,Scone,1.75,Pastry
"Tuesday, October 24, 2017",13:53:24,142989,1,Scone,1.75,Pastry
"Tuesday, November 7, 2017",11:52:17,166881,1,Scone,1.75,Pastry
"Wednesday, November 22, 2017",10:31:33,199254,1,Scone,1.75,Pastry
"Friday, December 8, 2017",16:24:10,230373,1,Scone,1.75,Pastry
"Tuesday, December 19, 2017",10:25:55,248490,1,Scone,1.75,Pastry
"Tuesday, January 2, 2018",11:42:06,275649,1,Scone,1.75,Pastry
"Wednesday, December 27, 2017",10:27:06,264033,1,Scone,1.75,Pastry
"Friday, January 12, 2018",15:29:15,296373,1,Scone,1.75,Pastry
"Tuesday, September 19, 2017",13:28:12,83820,1,Scone,1.75,Pastry
"Thursday, October 5, 2017",14:39:57,115170,1,Scone,1.75,Pastry
"Tuesday, October 31, 2017",9:55:22,153648,1,Scone,1.75,Pastry
"Monday, November 20, 2017",11:46:19,193116,1,Scone,1.75,Pastry
"Monday, November 13, 2017",12:04:50,178761,1,Scone,1.75,Pastry
"Friday, December 8, 2017",11:39:28,229416,1,Scone,1.75,Pastry
"Tuesday, December 19, 2017",13:18:40,249876,1,Scone,1.75,Pastry
"Wednesday, January 3, 2018",15:34:07,278916,1,Scone,1.75,Pastry
"Tuesday, January 16, 2018",17:39:33,304623,1,Scone,1.75,Pastry
"Wednesday, November 1, 2017",14:58:18,157080,1,Scone,1.75,Pastry
"Wednesday, November 15, 2017",12:48:58,184701,1,Scone,1.75,Pastry
"Wednesday, November 29, 2017",11:15:00,212949,1,Scone,1.75,Pastry
"Sunday, October 15, 2017",14:24:55,130746,1,White Chocolate Cookie,1.25,Pastry
"Wednesday, November 8, 2017",12:28:35,169917,1,White Chocolate Cookie,1.25,Pastry
"Tuesday, October 17, 2017",11:29:31,133551,1,White Chocolate Cookie,1.25,Pastry
"Monday, December 4, 2017",11:43:33,220803,1,White Chocolate Cookie,1.25,Pastry
"Wednesday, October 25, 2017",13:13:07,144705,1,White Chocolate Cookie,1.25,Pastry
"Tuesday, October 24, 2017",12:49:55,142296,1,White Chocolate Cookie,1.25,Pastry
"Friday, December 29, 2017",17:49:26,269313,1,White Chocolate Cookie,1.25,Pastry
"Thursday, January 11, 2018",14:14:05,294459,1,White Chocolate Cookie,1.25,Pastry
"Tuesday, October 17, 2017",10:00:05,133155,1,White Chocolate Cookie,1.25,Pastry
"Thursday, December 14, 2017",13:00:05,240867,1,White Chocolate Cookie,1.25,Pastry
"Tuesday, December 26, 2017",13:18:46,262779,1,White Chocolate Cookie,1.25,Pastry
"Saturday, September 30, 2017",15:41:10,104313,1,White Chocolate Cookie,1.25,Pastry
"Tuesday, October 24, 2017",13:18:26,142593,1,White Chocolate Cookie,1.25,Pastry
"Tuesday, November 7, 2017",14:06:56,167739,1,White Chocolate Cookie,1.25,Pastry
"Friday, January 19, 2018",11:09:31,308781,1,White Chocolate Cookie,1.25,Pastry
"Wednesday, September 13, 2017",11:25:50,72039,1,White Chocolate Cookie,1.25,Pastry
"Tuesday, January 9, 2018",10:07:29,288354,1,White Chocolate Cookie,1.25,Pastry
"Saturday, September 30, 2017",15:45:04,104346,1,White Chocolate Cookie,1.25,Pastry
"Tuesday, November 7, 2017",12:12:57,167046,1,White Chocolate Cookie,1.25,Pastry
"Sunday, December 10, 2017",15:57:45,233310,1,White Chocolate Cookie,1.25,Pastry
"Sunday, January 14, 2018",10:43:01,298683,1,White Chocolate Cookie,1.25,Pastry
"Monday, October 16, 2017",13:43:23,132363,1,White Chocolate Cookie,1.25,Pastry
"Wednesday, December 20, 2017",15:34:38,252780,1,White Chocolate Cookie,1.25,Pastry
"Thursday, December 28, 2017",8:36:43,265914,1,White Chocolate Cookie,1.25,Pastry
"Tuesday, January 9, 2018",13:43:16,290136,1,White Chocolate Cookie,1.25,Pastry
"Monday, August 21, 2017",13:01:38,16203,1,Strawberry-Frosted Donut,1.25,Pastry
"Saturday, August 19, 2017",12:56:40,10197,1,Strawberry-Frosted Donut,1.25,Pastry
"Wednesday, September 13, 2017",12:16:44,72402,1,Strawberry-Frosted Donut,1.25,Pastry
"Thursday, August 17, 2017",12:19:37,4422,1,Strawberry-Frosted Donut,1.25,Pastry
"Tuesday, August 22, 2017",13:57:58,20328,1,Strawberry-Frosted Donut,1.25,Pastry
"Saturday, August 19, 2017",12:52:44,10131,1,Strawberry-Frosted Donut,1.25,Pastry
"Friday, September 1, 2017",13:02:04,45540,1,Strawberry-Frosted Donut,1.25,Pastry
"Thursday, August 17, 2017",14:00:21,5082,1,Strawberry-Frosted Donut,1.25,Pastry
"Wednesday, August 23, 2017",10:18:08,21681,1,Strawberry-Frosted Donut,1.25,Pastry
"Thursday, September 21, 2017",14:04:32,88077,1,Strawberry-Frosted Donut,1.25,Pastry
"Monday, August 28, 2017",14:00:15,35541,1,Strawberry-Frosted Donut,1.25,Pastry
"Tuesday, October 31, 2017",11:49:58,154308,1,Strawberry-Frosted Donut,1.25,Pastry
"Wednesday, August 16, 2017",13:46:48,2211,1,Strawberry-Frosted Donut,1.25,Pastry
"Tuesday, October 31, 2017",12:36:53,154605,1,Strawberry-Frosted Donut,1.25,Pastry
"Thursday, August 17, 2017",14:50:42,5511,1,Strawberry-Frosted Donut,1.25,Pastry
"Tuesday, January 16, 2018",10:58:01,303039,1,Bread,2.25,Side Order
"Tuesday, January 16, 2018",13:08:42,303831,1,Bread,2.25,Side Order
"Thursday, January 18, 2018",15:33:37,307692,1,Bread,2.25,Side Order
"Tuesday, January 9, 2018",16:13:16,291060,1,Bread,2.25,Side Order
"Wednesday, January 10, 2018",11:29:00,291885,1,Bread,2.25,Side Order
"Monday, January 15, 2018",13:42:27,301422,1,Bread,2.25,Side Order
"Wednesday, January 24, 2018",11:34:01,318780,1,Bread,2.25,Side Order
"Sunday, January 21, 2018",16:53:18,313533,1,Bread,2.25,Side Order
"Wednesday, August 16, 2017",13:51:49,2277,1,Bread,2.25,Side Order
"Friday, August 18, 2017",12:10:09,6864,1,Bread,2.25,Side Order
"Saturday, August 19, 2017",8:07:05,8481,1,Bread,2.25,Side Order
"Sunday, August 20, 2017",9:08:32,11649,1,Bread,2.25,Side Order
"Sunday, August 20, 2017",15:23:33,13596,1,Bread,2.25,Side Order
"Saturday, August 26, 2017",15:17:08,30756,1,Bread,2.25,Side Order
"Wednesday, August 30, 2017",9:55:59,39765,1,Bread,2.25,Side Order
"Tuesday, August 29, 2017",11:03:41,37356,1,Bread,2.25,Side Order
"Thursday, September 7, 2017",14:29:28,60489,1,Bread,2.25,Side Order
"Saturday, September 9, 2017",10:19:40,62634,1,Bread,2.25,Side Order
"Monday, September 11, 2017",12:11:20,66990,1,Bread,2.25,Side Order
"Thursday, August 31, 2017",15:02:36,43890,1,Bread,2.25,Side Order
"Friday, September 1, 2017",13:34:06,45771,1,Bread,2.25,Side Order
"Saturday, September 2, 2017",13:24:47,47751,1,Bread,2.25,Side Order
"Sunday, September 3, 2017",12:09:52,49632,1,Bread,2.25,Side Order
"Monday, September 4, 2017",10:58:04,51942,1,Bread,2.25,Side Order
"Tuesday, September 5, 2017",9:40:29,54153,1,Bread,2.25,Side Order
"Tuesday, September 5, 2017",16:38:32,57024,1,Bread,2.25,Side Order
"Wednesday, September 6, 2017",14:37:13,58773,1,Bread,2.25,Side Order
"Saturday, September 16, 2017",13:50:56,77550,1,Bread,2.25,Side Order
"Monday, September 18, 2017",15:55:39,81807,1,Bread,2.25,Side Order
"Tuesday, September 19, 2017",10:06:01,82401,1,Bread,2.25,Side Order
"Tuesday, September 19, 2017",13:10:18,83655,1,Bread,2.25,Side Order
"Monday, September 25, 2017",9:17:08,93489,1,Bread,2.25,Side Order
"Friday, September 22, 2017",9:26:06,88671,1,Bread,2.25,Side Order
"Friday, September 22, 2017",15:49:41,90387,1,Bread,2.25,Side Order
"Tuesday, September 12, 2017",9:15:06,68409,1,Bread,2.25,Side Order
"Wednesday, September 13, 2017",11:36:20,72204,1,Bread,2.25,Side Order
"Thursday, September 14, 2017",15:58:23,74382,1,Bread,2.25,Side Order
"Saturday, September 16, 2017",8:09:52,76395,1,Bread,2.25,Side Order
"Thursday, October 5, 2017",12:45:48,114609,1,Bread,2.25,Side Order
"Friday, October 6, 2017",13:39:45,116985,1,Bread,2.25,Side Order
"Saturday, October 7, 2017",14:24:46,119394,1,Bread,2.25,Side Order
"Tuesday, September 26, 2017",16:40:30,97911,1,Bread,2.25,Side Order
"Thursday, September 28, 2017",13:59:15,100749,1,Bread,2.25,Side Order
"Saturday, September 30, 2017",12:00:39,103521,1,Bread,2.25,Side Order
"Sunday, October 1, 2017",12:54:03,105303,1,Bread,2.25,Side Order
"Sunday, October 1, 2017",16:21:38,105996,1,Bread,2.25,Side Order
"Tuesday, October 3, 2017",11:59:30,110286,1,Bread,2.25,Side Order
"Wednesday, October 4, 2017",11:20:30,112167,1,Bread,2.25,Side Order
"Sunday, October 15, 2017",13:30:36,130383,1,Bread,2.25,Side Order
"Tuesday, October 17, 2017",10:00:05,133155,3,Bread,2.25,Side Order
"Saturday, October 21, 2017",12:11:01,137082,1,Bread,2.25,Side Order
"Sunday, October 22, 2017",11:05:24,138303,1,Bread,2.25,Side Order
"Tuesday, October 24, 2017",11:22:57,141768,1,Bread,2.25,Side Order
"Monday, October 9, 2017",12:42:09,123288,1,Bread,2.25,Side Order
"Saturday, October 14, 2017",10:59:54,128106,2,Bread,2.25,Side Order
"Monday, November 6, 2017",9:37:07,163614,1,Bread,2.25,Side Order
"Tuesday, November 7, 2017",12:04:31,166980,1,Bread,2.25,Side Order
"Friday, October 27, 2017",8:38:53,146784,1,Bread,2.25,Side Order
"Saturday, October 28, 2017",14:46:38,149820,1,Bread,2.25,Side Order
"Monday, October 30, 2017",16:14:14,153153,1,Bread,2.25,Side Order
"Wednesday, November 1, 2017",11:11:29,156222,1,Bread,2.25,Side Order
"Friday, November 3, 2017",9:45:38,159093,1,Bread,2.25,Side Order
"Sunday, November 5, 2017",12:54:16,162657,1,Bread,2.25,Side Order
"Tuesday, November 14, 2017",10:31:29,180939,1,Bread,2.25,Side Order
"Tuesday, November 14, 2017",13:16:33,182457,1,Bread,2.25,Side Order
"Tuesday, November 21, 2017",11:45:37,195525,1,Bread,2.25,Side Order
"Friday, November 17, 2017",11:58:50,187737,1,Bread,2.25,Side Order
"Sunday, November 19, 2017",10:28:47,190905,2,Bread,2.25,Side Order
"Wednesday, November 8, 2017",14:40:43,170544,1,Bread,2.25,Side Order
"Friday, November 10, 2017",12:13:47,173415,1,Bread,2.25,Side Order
"Saturday, November 11, 2017",12:43:26,175197,1,Bread,2.25,Side Order
"Monday, November 13, 2017",11:05:49,178431,1,Bread,2.25,Side Order
"Tuesday, November 28, 2017",12:35:41,211068,1,Bread,2.25,Side Order
"Wednesday, November 29, 2017",11:12:56,212883,1,Bread,2.25,Side Order
"Thursday, November 30, 2017",14:12:02,215193,1,Bread,2.25,Side Order
"Wednesday, November 22, 2017",9:33:57,199056,1,Bread,2.25,Side Order
"Thursday, November 23, 2017",9:09:46,200904,2,Bread,2.25,Side Order
